PlayerId,PA,K%,BB%,ISO,wRC+,Age,WAR,success
4727,200,0.11720698199999999,0.079800498,0.082644628,105.15790167591034,23.0,30.1446449220874,1
4730,200,0.11587301499999998,0.074603174,0.152482269,108.22119504775011,26.0,-0.9398968524378236,0
4734,200,0.18871473349999998,0.04261755425,0.10912314625000001,54.926253925414564,23.75,-0.0130356221501978,0
4738,200,0.173228346,0.106299212,0.062222222,51.8879890228096,25.0,0.0,0
4740,200,0.16772151800000004,0.091772151,0.133574007,106.5192645514234,25.0,0.4681267588350306,0
4746,200,0.120104438,0.078328981,0.08746355700000001,73.5382477507402,26.0,-1.075655354199771,0
4748,200,0.185840707,0.061946902,0.170491803,122.274464760632,26.0,0.0926192662309705,0
4751,200,0.265267175,0.082061068,0.133909287,64.95153351411777,23.0,0.4847094776009718,0
4756,200,0.191419141,0.09240924,0.144444444,85.37905060149993,26.0,1.2780432117568423,0
4793,200,0.19023696680000002,0.07549762968,0.41508170444000003,160.04425851762045,24.12,1.7398107700060463,0
4863,200,0.308743169,0.106557377,0.139751553,84.14241788390979,23.0,-0.0456394850060555,0
4866,200,0.146118721,0.07305936,0.076923077,76.66662384622431,25.0,11.682968738283977,1
4892,200,0.105932203,0.033898305,0.271111111,114.40538336737737,21.0,15.171516019696057,1
4898,200,0.24923566848,0.08200636868,0.19129979040999998,111.32206281030221,23.41,0.0039259378438619,0
49,200,0.225,0.139285714,0.201716738,139.6440141638994,22.0,3.616918861127997,0
4900,200,0.20031055899999997,0.062111801,0.150501672,70.75376378801766,23.0,1.1598912209863137,0
4903,200,0.140449438,0.06741573,0.172307692,87.53025635331079,21.0,-0.7619215454456958,0
4906,200,0.115023474,0.056338028,0.114583333,83.65486754192497,24.0,-1.4093478282253278,0
4950,200,0.148979591,0.040816326,0.095860566,87.28621865267331,24.0,-1.3249469306769277,0
4964,200,0.18815151471500002,0.05581818097499999,0.081877622395,101.1605250336018,25.355,1.7719840377321114,0
4969,200,0.1300813,0.113821138,0.070754717,103.0875723947876,22.0,7.532366776579678,1
4984,200,0.25370786444,0.09449438106000001,0.16685443036000003,113.54091365209334,24.78,-0.4680117941920029,0
5002,200,0.172862453,0.117100371,0.165254238,116.58128671313509,22.0,0.4058768473509888,0
5038,200,0.227011494,0.129310344,0.238095238,110.36082458748837,24.0,46.43357989391132,1
5039,200,0.27617187485,0.10195312485500001,0.12002465964,76.95932361409146,23.795,-0.2879071838951844,0
5053,200,0.134387351,0.055335968,0.16239316300000003,124.13634819229068,22.0,-0.1759368976683789,0
5063,200,0.095070422,0.073943661,0.059523809999999996,65.59921606627015,24.0,-0.2025678075747187,0
5097,200,0.20954356800000004,0.101659751,0.133333334,98.0805629755913,21.0,1.8671784304949888,0
5098,200,0.18371165634499997,0.046687116405,0.128660333455,95.90866618127872,23.435,0.0470830741146331,0
5124,200,0.12474117588999999,0.049329411375,0.081347150255,50.006081031916914,24.0,-0.0268933817258997,0
5128,200,0.247727272,0.11363636299999999,0.2265625,122.1502913349468,25.0,-0.6414722166286628,0
5198,200,0.09,0.03,0.1875,100.49946172493338,23.0,-1.0986934324195154,0
5199,200,0.270642201,0.128440366,0.171122995,86.38996275665255,24.0,1.5131930768372248,0
5209,200,0.20857142824999997,0.156071428275,0.22650401822500002,155.04343044641755,25.575,31.4559673553018,1
5219,200,0.29581081053,0.07404365876,0.15645289246,84.8991363318532,22.81,-0.0061579494160564,0
5223,200,0.169096209,0.110787172,0.144295302,139.0108677834384,22.0,14.592255240408964,1
5225,200,0.272,0.096,0.297297297,146.53999807677275,25.0,-0.6720659922664312,0
5227,200,0.12716312036,0.07099290716000001,0.12640764764,110.81494491502166,23.68,9.827206399745853,1
5235,200,0.083900226,0.077097505,0.087855297,111.65383821418314,24.0,35.83925243622092,1
5247,200,0.161094224,0.079027355,0.308219178,153.38190323793563,21.0,9.539343255207848,1
5248,200,0.136986301,0.093150684,0.075,90.6235264816637,22.0,1.5506791777204982,0
5275,200,0.19815347660000002,0.0714388484,0.08232006882500001,87.89634028191541,24.8,17.412920035119157,1
5278,200,0.1571542546,0.01984042473,0.10625864274999999,65.52654420689264,24.0,0.5878392406493591,0
5305,200,0.141891891,0.074324324,0.165441176,119.96021353949318,24.0,0.7139222324445886,0
5306,200,0.22632257993500002,0.042344085165,0.11446043145,56.830510967468214,24.895,1.3384873255454055,0
5310,200,0.259433962,0.023584905,0.221674877,76.33472788267028,25.0,1.900535056670392,0
